"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2025/03/17","08:00","1.6","41","2.1","13.1","1019.9","-","-"
"2025/03/17","09:00","2.2","17","2.4","13.1","1019.8","-","-"
"2025/03/17","10:00","2.2","34","2.5","13","1019.3","-","-"
"2025/03/17","11:00","0.9","73","1.5","12.5","1018.3","-","-"
"2025/03/17","12:00","0.2","210","0.9","12.1","1018.3","-","-"
"2025/03/17","13:00","1","332","1.5","12.7","1018.4","-","-"
"2025/03/17","14:00","1.1","13","2","12.9","1018.5","-","-"
"2025/03/17","15:00","1.3","12","1.7","12.8","1019.3","-","-"
"2025/03/17","16:00","3.6","6","4.1","13.1","1020","-","-"
"2025/03/17","17:00","2.9","344","3.3","13.4","1020.6","-","-"
"2025/03/17","18:00","2.2","332","3","13.7","1020.6","-","-"
"2025/03/17","19:00","0.7","309","1","14.4","1020.4","-","-"
"2025/03/17","20:00","2.3","307","3.2","14.5","1020.2","-","-"
"2025/03/17","21:00","3.4","284","4","14.3","1019.9","-","-"
"2025/03/17","22:00","3.5","294","4.1","14.6","1019.7","-","-"
"2025/03/17","23:00","3.2","278","4","14.5","1019.6","-","-"
"2025/03/18","00:00","2.1","276","2.6","14.9","1019.4","-","-"
"2025/03/18","01:00","3.8","253","4.4","14.1","1019.8","-","-"
"2025/03/18","02:00","3.3","240","4.3","13.7","1020.1","-","-"
"2025/03/18","03:00","7.5","295","9.7","13.7","1020.5","-","-"
"2025/03/18","04:00","8.5","295","10.6","14","1021.4","-","-"
"2025/03/18","05:00","9.2","296","10.8","13.8","1021.9","-","-"
"2025/03/18","06:00","8.2","290","10.7","13.5","1022.3","-","-"
"2025/03/18","07:00","7.4","308","9.2","13.4","1022.6","-","-"
"2025/03/18","08:00","8.8","298","10.5","13.2","1023.2","-","-"
"2025/03/18","09:00","7.7","295","8.7","13.1","1023.4","-","-"
"2025/03/18","10:00","7.9","293","9.2","12.8","1023","-","-"
"2025/03/18","11:00","5.8","316","8.1","12.9","1022.8","-","-"
"2025/03/18","12:00","8.8","323","10.5","12.6","1023.2","-","-"
"2025/03/18","13:00","10.3","324","11.2","12.5","1023.5","-","-"
"2025/03/18","14:00","9.2","333","10.3","12.5","1024.5","-","-"
"2025/03/18","15:00","4.8","330","5.9","12.4","1024.1","-","-"
"2025/03/18","16:00","2.6","333","3.2","12.5","1024.8","-","-"
"2025/03/18","17:00","3","313","3.9","12.6","1025.6","-","-"
"2025/03/18","18:00","4.2","288","5","13","1026.1","-","-"
"2025/03/18","19:00","5.5","311","6.4","12.9","1026.4","-","-"
"2025/03/18","20:00","4.4","329","6","13","1026","-","-"
"2025/03/18","21:00","4.9","344","5.7","12.9","1025.5","-","-"
"2025/03/18","22:00","3.5","322","4.3","13.4","1024.9","-","-"
"2025/03/18","23:00","2.8","317","3.7","13.9","1024.7","-","-"
"2025/03/19","00:00","4.5","313","5.5","13.8","1024.2","-","-"
"2025/03/19","01:00","3.5","332","4.1","13.7","1024","-","-"
"2025/03/19","02:00","2.7","343","3.2","13.4","1024.1","-","-"
"2025/03/19","03:00","3.5","316","4.1","13.5","1024.7","-","-"
"2025/03/19","04:00","3.4","326","4","13.3","1025.4","-","-"
"2025/03/19","05:00","2.5","355","3.2","13.2","1025.7","-","-"
"2025/03/19","06:00","1.9","30","2.2","12.7","1025.7","-","-"
"2025/03/19","07:00","0.9","111","2.5","13","1025.6","-","-"
"2025/03/19","08:00","1","74","1.3","12.1","1025.5","-","-"
"2025/03/19","09:00","0.6","87","0.9","12.2","1025.1","-","-"
"2025/03/19","10:00","0.5","101","0.8","11.7","1024.7","-","-"
"2025/03/19","11:00","0.7","219","2.3","11.2","1024.4","-","-"
"2025/03/19","12:00","1.9","156","2.7","11.2","1023.9","-","-"
"2025/03/19","13:00","0.4","107","1.1","11.2","1024","-","-"
"2025/03/19","14:00","0.5","148","0.6","11.4","1024.4","-","-"
"2025/03/19","15:00","0","42","0.3","14.9","1024.8","-","-"
"2025/03/19","16:00","1.1","13","1.4","13.6","1025.3","-","-"
"2025/03/19","17:00","1.8","351","2","13.7","1025.5","-","-"
"2025/03/19","18:00","1.7","351","2.6","13.8","1025.9","-","-"
"2025/03/19","19:00","2.1","355","2.9","14.1","1025.5","-","-"
"2025/03/19","20:00","3","348","3.5","14.3","1025","-","-"
"2025/03/19","21:00","3.2","355","3.8","14.6","1024.3","-","-"
"2025/03/19","22:00","2.9","16","3.1","14.7","1023.5","-","-"
"2025/03/19","23:00","2","6","2.2","15.3","1022.9","-","-"
"2025/03/20","00:00","1.3","358","1.8","16.2","1022.4","-","-"
"2025/03/20","01:00","2.8","7","3.4","16.2","1022.4","-","-"
"2025/03/20","02:00","4.1","8","4.4","16.1","1022.3","-","-"
"2025/03/20","03:00","3.6","8","4.2","16.1","1022.5","-","-"
"2025/03/20","04:00","3.6","13","4.2","16.5","1022.9","-","-"
"2025/03/20","05:00","2.6","13","3.2","15.6","1023.3","-","-"
"2025/03/20","06:00","1.3","11","1.8","15.1","1023.3","-","-"
"2025/03/20","07:00","0.2","159","0.7","13.9","1022.3","-","-"
"2025/03/20","08:00","0.6","67","1","14.1","1021.7","-","-"
"2025/03/20","09:00","0.6","109","0.7","13.3","1021.2","-","-"
"2025/03/20","10:00","0.3","111","0.5","13","1020.8","-","-"
"2025/03/20","11:00","0.3","259","0.5","12.5","1020.3","-","-"
"2025/03/20","12:00","0.4","234","0.6","12.5","1020.3","-","-"
"2025/03/20","13:00","0.2","350","0.6","12.3","1020.3","-","-"
"2025/03/20","14:00","0.4","124","0.6","11.6","1020.7","-","-"
"2025/03/20","15:00","1","136","1.5","15","1020.2","-","-"
"2025/03/20","16:00","1","343","1.3","15.1","1021","-","-"
"2025/03/20","17:00","0.3","322","0.4","15.3","1020.9","-","-"
"2025/03/20","18:00","0.8","343","0.9","15","1021.1","-","-"
"2025/03/20","19:00","0.7","265","1.1","16.1","1020.6","-","-"
"2025/03/20","20:00","1.8","274","2.9","14.9","1020","-","-"
"2025/03/20","21:00","2.2","288","2.7","15.1","1019.3","-","-"
"2025/03/20","22:00","0.3","330","0.7","16.5","1018.7","-","-"
"2025/03/20","23:00","2","296","3.8","15.4","1018.4","-","-"
"2025/03/21","00:00","2.2","294","2.8","15.3","1017.7","-","-"
"2025/03/21","01:00","2.6","288","3.4","14.7","1017.9","-","-"
"2025/03/21","02:00","2.1","305","2.3","13.8","1017.9","-","-"
"2025/03/21","03:00","0.8","298","1.1","13.4","1017.9","-","-"
"2025/03/21","04:00","1.3","168","1.5","12.7","1018.1","-","-"
"2025/03/21","05:00","0.7","164","1","12.8","1018.1","-","-"
"2025/03/21","06:00","0.8","113","1","12.1","1017.8","-","-"
"2025/03/21","07:00","0.4","67","0.7","12.3","1017.5","-","-"
"2025/03/21","08:00","0.2","144","0.5","12.1","1017.4","-","-"
"2025/03/21","09:00","1.5","87","2","11.5","1017.2","-","-"
"2025/03/21","10:00","0.2","121","0.5","11.7","1016.5","-","-"
"2025/03/21","11:00","0.5","125","0.8","11.4","1016.1","-","-"
"2025/03/21","12:00","1.1","127","2","10.7","1016.3","-","-"
"2025/03/21","13:00","1.6","96","2.5","10.9","1016.4","-","-"
"2025/03/21","14:00","0.2","145","0.9","10.6","1017.1","-","-"
"2025/03/21","15:00","1.3","179","1.5","11.7","1017.6","-","-"
"2025/03/21","16:00","0.1","321","0.5","14.9","1018","-","-"
"2025/03/21","17:00","0.2","282","0.7","14.1","1018.5","-","-"
"2025/03/21","18:00","0.9","320","1.1","14.4","1018.3","-","-"
"2025/03/21","19:00","0.8","326","0.9","14.9","1017.8","-","-"
"2025/03/21","20:00","1.2","275","1.7","15","1017.1","-","-"
"2025/03/21","21:00","2.4","253","2.8","14.7","1016.7","-","-"
"2025/03/21","22:00","3.7","244","4","14.6","1016.2","-","-"
"2025/03/21","23:00","3.3","245","3.6","15","1016.2","-","-"
"2025/03/22","00:00","1.6","287","2.2","16.5","1016.3","-","-"
"2025/03/22","01:00","0.7","316","1","16.5","1016.2","-","-"
"2025/03/22","02:00","0.1","357","1.1","15","1016.2","-","-"
"2025/03/22","03:00","1.5","173","1.9","14.6","1015.9","-","-"
"2025/03/22","04:00","0.4","213","1","15.2","1016.2","-","-"
"2025/03/22","05:00","1","150","1.2","14.1","1016.6","-","-"
"2025/03/22","06:00","0.8","132","1","14","1016.8","-","-"
"2025/03/22","07:00","0.8","118","1.7","13.8","1017","-","-"
"2025/03/22","08:00","1.3","27","1.5","13.7","1017","-","-"
"2025/03/22","09:00","3.5","90","4.4","12.6","1016.2","-","-"
"2025/03/22","10:00","1.3","165","1.9","12.7","1015.5","-","-"
"2025/03/22","11:00","6.3","93","7.1","13","1014.7","-","-"
"2025/03/22","12:00","1.2","131","2.3","13","1014.7","-","-"
"2025/03/22","13:00","0.8","120","1.3","12.9","1015.3","-","-"
"2025/03/22","14:00","0.9","86","1.3","13","1015.7","-","-"
"2025/03/22","15:00","0.6","142","1.1","14.3","1016","-","-"
"2025/03/22","16:00","0.5","38","0.8","15.5","1016.2","-","-"
"2025/03/22","17:00","1.3","2","2","14.5","1016.3","-","-"
"2025/03/22","18:00","4","240","4.3","14.5","1016.2","-","-"
"2025/03/22","19:00","4.4","255","4.9","14.1","1016","-","-"
"2025/03/22","20:00","2.8","255","3.3","14.8","1015.6","-","-"
"2025/03/22","21:00","3.2","244","3.4","14.7","1014.9","-","-"
"2025/03/22","22:00","5.9","231","6.8","15.6","1014.2","-","-"
"2025/03/22","23:00","4.9","227","6","16.1","1014","-","-"
"2025/03/23","00:00","5","218","6.2","15.4","1014","-","-"
"2025/03/23","01:00","4.5","209","5.4","14.9","1014.2","-","-"
"2025/03/23","02:00","3.4","200","4","14.5","1014.3","-","-"
"2025/03/23","03:00","2.8","206","3.2","14.3","1014.8","-","-"
"2025/03/23","04:00","2.3","199","3.1","14.4","1014.9","-","-"
"2025/03/23","05:00","1.3","151","1.9","14.1","1015.5","-","-"
"2025/03/23","06:00","3.2","158","4.2","14.1","1015.8","-","-"
"2025/03/23","07:00","3","126","4.5","13.9","1015.7","-","-"
"2025/03/23","08:00","3.1","159","3.6","13.8","1015.7","-","-"
"2025/03/23","09:00","2.8","174","5.6","13.7","1015.6","-","-"
"2025/03/23","10:00","2.3","142","3.4","13.7","1015.2","-","-"
"2025/03/23","11:00","3.1","170","3.8","13.6","1014.9","-","-"
"2025/03/23","12:00","2.8","163","4.7","13.4","1015","-","-"
"2025/03/23","13:00","3.6","186","4.5","13.2","1015.1","-","-"
"2025/03/23","14:00","2.1","173","2.8","13.3","1015.7","-","-"
"2025/03/23","15:00","1","125","1.9","13.5","1016.4","-","-"
"2025/03/23","16:00","2.1","199","2.6","13.7","1017.1","-","-"
"2025/03/23","17:00","0.9","261","1.1","14.4","1017.6","-","-"
"2025/03/23","18:00","2.1","237","2.7","14.2","1017.4","-","-"
"2025/03/23","19:00","4.6","238","5.2","13.8","1016.7","-","-"
"2025/03/23","20:00","3.7","253","4.4","14.1","1016.8","-","-"
"2025/03/23","21:00","2.6","271","3.4","14.7","1016.9","-","-"
"2025/03/23","22:00","2.2","285","2.6","15.5","1016.3","-","-"
"2025/03/23","23:00","1.5","271","1.9","16.5","1015.8","-","-"
"2025/03/24","00:00","1.7","260","2.4","15.5","1015.4","-","-"
"2025/03/24","01:00","2.2","273","2.6","15.5","1015.5","-","-"
"2025/03/24","02:00","1.7","318","2","14.8","1016","-","-"
"2025/03/24","03:00","1.2","317","1.5","14.6","1016.4","-","-"
"2025/03/24","04:00","1","310","1.1","14.6","1017.3","-","-"
"2025/03/24","05:00","0.6","301","0.9","14.5","1017.8","-","-"
"2025/03/24","06:00","0.8","142","1.1","13.9","1018.4","-","-"
"2025/03/24","07:00","1","107","1.5","13.7","1018.2","-","-"
"2025/03/24","08:00","0.9","148","1.1","13.7","1018","-","-"
"2025/03/24","09:00","1.2","149","1.3","13.1","1017.7","-","-"
"2025/03/24","10:00","1.3","28","1.5","13.9","1017.1","-","-"
"2025/03/24","11:00","0.4","106","1.5","13.7","1016.7","-","-"
"2025/03/24","12:00","1.3","16","1.5","13.7","1016.4","-","-"
"2025/03/24","13:00","0.4","104","0.9","13.2","1016.4","-","-"
"2025/03/24","14:00","1.6","184","1.8","13.1","1017.1","-","-"
"2025/03/24","15:00","0","74","0.1","16.5","1017.6","-","-"
"2025/03/24","16:00","1.8","353","2","14.8","1017.7","-","-"
"2025/03/24","17:00","2.2","319","2.9","15","1017.8","-","-"
"2025/03/24","18:00","2.7","323","2.9","15.1","1017.7","-","-"
"2025/03/24","19:00","1.6","284","2.2","15.7","1017.5","-","-"
"2025/03/24","20:00","3.1","294","3.6","15.3","1017.3","-","-"
"2025/03/24","21:00","3.6","276","4.2","14.6","1016.6","-","-"
"2025/03/24","22:00","2.1","247","3","14.1","1016.5","-","-"
"2025/03/24","23:00","2.6","222","2.9","14.1","1016.8","-","-"
"2025/03/25","00:00","2.1","172","3.1","14.2","1017","-","-"
"2025/03/25","01:00","1.3","301","1.5","14.5","1017.1","-","-"
"2025/03/25","02:00","1.4","346","1.7","14.2","1017","-","-"
"2025/03/25","03:00","0.4","278","0.5","14.1","1017.1","-","-"
"2025/03/25","04:00","1.3","28","1.5","14.1","1017.1","-","-"
"2025/03/25","05:00","0","40","0.1","13.6","1017.3","-","-"
"2025/03/25","06:00","0.5","359","0.9","13.7","1016.9","-","-"
"2025/03/25","07:00","0","11","0.6","13.7","1016.1","-","-"
"2025/03/25","08:00","1.2","160","1.4","13.5","1015.2","-","-"
"2025/03/25","09:00","0.2","49","1.2","13.6","1014.8","-","-"
"2025/03/25","10:00","0.4","42","0.5","13.5","1013.9","-","-"
"2025/03/25","11:00","2.3","270","3.2","14.6","1014.4","-","-"
"2025/03/25","12:00","2.7","298","3.2","14.6","1014.8","-","-"
"2025/03/25","13:00","4","320","4.6","13.8","1015.3","-","-"
"2025/03/25","14:00","2.2","334","3","13.5","1015.9","-","-"
"2025/03/25","15:00","2.4","7","3.2","13.3","1016.2","-","-"
"2025/03/25","16:00","2.3","348","3.1","13.3","1016.1","-","-"
"2025/03/25","17:00","1.3","308","2.4","13.3","1016.4","-","-"
"2025/03/25","18:00","1.1","331","1.6","13.6","1016.2","-","-"
"2025/03/25","19:00","0.8","338","1.2","14.1","1015.9","-","-"
"2025/03/25","20:00","1.9","316","3.2","14.1","1015.7","-","-"
"2025/03/25","21:00","2.8","288","3.4","14","1015.5","-","-"
"2025/03/25","22:00","2.7","294","3.9","14.2","1015","-","-"
"2025/03/25","23:00","1.9","328","2.4","14.4","1014.6","-","-"
"2025/03/26","00:00","2.3","311","4.6","14.1","1014.4","-","-"
"2025/03/26","01:00","2.3","269","3.2","14","1014.9","-","-"
"2025/03/26","02:00","-","-","-","-","-","-","-"
"2025/03/26","03:00","1.7","349","2.9","13.8","1015.9","-","-"
"2025/03/26","04:00","2","43","2.8","13.4","1016.4","-","-"
"2025/03/26","05:00","1","327","1.9","13.5","1016.7","-","-"
"2025/03/26","06:00","0.7","303","1.4","13.4","1016.4","-","-"
"2025/03/26","07:00","0.5","303","1","13.4","1016.5","-","-"
"2025/03/26","08:00","2","278","2.3","13.3","1016.4","-","-"
"2025/03/26","09:00","2.1","233","3","13.2","1016.6","-","-"
"2025/03/26","10:00","1.2","247","1.9","13.4","1016.6","-","-"
"2025/03/26","11:00","0.8","179","1.2","13.3","1016.7","-","-"
"2025/03/26","12:00","0.8","214","1","13.3","1017","-","-"
"2025/03/26","13:00","0.5","325","0.7","13.2","1017.1","-","-"
"2025/03/26","14:00","0","326","0.6","13.2","1017.8","-","-"
"2025/03/26","15:00","2.1","334","2.4","13","1018.1","-","-"
"2025/03/26","16:00","2.1","350","2.6","13","1018.1","-","-"
"2025/03/26","17:00","1.7","325","2.7","12.9","1018.6","-","-"
"2025/03/26","18:00","3.2","263","4.3","13","1019.1","-","-"
"2025/03/26","19:00","1.6","252","2.6","12.9","1019","-","-"
"2025/03/26","20:00","0.2","287","0.5","13.7","1018.9","-","-"
"2025/03/26","21:00","1.8","357","2.4","13.5","1018.4","-","-"
"2025/03/26","22:00","2","324","2.6","14.5","1018.2","-","-"
"2025/03/26","23:00","2.6","350","3.2","14.6","1017.6","-","-"
"2025/03/27","00:00","1.7","3","2.2","14.4","1017.4","-","-"
"2025/03/27","01:00","1.8","339","2.1","14.4","1017.8","-","-"
"2025/03/27","02:00","1.2","24","1.4","14.4","1017.6","-","-"
"2025/03/27","03:00","3.5","301","4.3","15.1","1018.2","-","-"
"2025/03/27","04:00","2.9","309","3.4","15.3","1018.6","-","-"
"2025/03/27","05:00","2.1","13","2.8","14.6","1018.8","-","-"
"2025/03/27","06:00","1.1","24","1.4","14.5","1018.6","-","-"
"2025/03/27","07:00","3.6","331","3.9","14.7","1018.8","-","-"
"2025/03/27","08:00","3.4","335","3.7","14.7","1018.6","-","-"
"2025/03/27","09:00","2.1","18","2.5","14.4","1017.7","-","-"
"2025/03/27","10:00","3.7","339","4.1","14.5","1017.7","-","-"
"2025/03/27","11:00","2.5","23","3.4","14.3","1017.5","-","-"
"2025/03/27","12:00","2.3","18","2.8","14.3","1017.6","-","-"
"2025/03/27","13:00","2.2","21","2.7","14.4","1017.5","-","-"
"2025/03/27","14:00","1.7","39","1.9","14.1","1017.8","-","-"
"2025/03/27","15:00","0.5","0","0.6","14.5","1018.5","-","-"
"2025/03/27","16:00","1.4","348","1.5","14.6","1019.2","-","-"
"2025/03/27","17:00","1.6","8","1.9","14.8","1019.5","-","-"
"2025/03/27","18:00","3.3","348","3.9","14.8","1019.6","-","-"
"2025/03/27","19:00","3.2","338","3.7","14.9","1019.4","-","-"
"2025/03/27","20:00","3.4","322","3.9","14.9","1019.1","-","-"
"2025/03/27","21:00","3","318","4.1","15.2","1018.5","-","-"
"2025/03/27","22:00","3.9","304","4.3","15.2","1017.6","-","-"
"2025/03/27","23:00","3.7","296","4.2","15.8","1017.3","-","-"
"2025/03/28","00:00","3.3","283","3.6","15.5","1017.1","-","-"
"2025/03/28","01:00","2.3","292","3","15.7","1016.6","-","-"
"2025/03/28","02:00","2","284","2.2","14.9","1016.6","-","-"
"2025/03/28","03:00","2.6","294","2.8","14.9","1016.8","-","-"
"2025/03/28","04:00","2.9","283","3.4","15.1","1017.3","-","-"
"2025/03/28","05:00","2.3","317","3.3","14.9","1017.5","-","-"
"2025/03/28","06:00","1.6","13","2.1","14.7","1017.5","-","-"
"2025/03/28","07:00","1.4","313","1.8","14.7","1017.5","-","-"
"2025/03/28","08:00","1.9","280","2.8","14.9","1017.4","-","-"
"2025/03/28","09:00","3.5","293","4.2","14.5","1016.9","-","-"
"2025/03/28","10:00","3","285","4.9","14.6","1016.4","-","-"
"2025/03/28","11:00","3","286","4.3","14.3","1016.2","-","-"
"2025/03/28","12:00","3.1","278","4.7","14.4","1016.2","-","-"
"2025/03/28","13:00","2.2","261","2.8","14.5","1015.8","-","-"
"2025/03/28","14:00","2.2","238","2.6","14.4","1016.2","-","-"
"2025/03/28","15:00","1.7","272","2.2","14.9","1016.6","-","-"
"2025/03/28","16:00","0.6","289","1.7","16.4","1017","-","-"
"2025/03/28","17:00","2.5","229","3","15","1017.4","-","-"
"2025/03/28","18:00","4.6","254","4.9","14.7","1017.7","-","-"
"2025/03/28","19:00","4.2","249","5.1","14.8","1017.7","-","-"
"2025/03/28","20:00","4.8","253","5.9","14.8","1017.3","-","-"
"2025/03/28","21:00","4.3","242","4.6","14.6","1016.8","-","-"
"2025/03/28","22:00","3.8","247","4.6","14.9","1015.8","-","-"
"2025/03/28","23:00","4.5","242","5.1","14.8","1015.6","-","-"
"2025/03/29","00:00","4.6","249","5.6","14.6","1015.3","-","-"
"2025/03/29","01:00","3.5","250","4","14.5","1015.2","-","-"
"2025/03/29","02:00","3.5","265","4","14.5","1015.2","-","-"
"2025/03/29","03:00","2.3","224","3.4","14.5","1015.2","-","-"
"2025/03/29","04:00","0.3","325","0.6","14.5","1015.4","-","-"
"2025/03/29","05:00","3.5","274","3.8","14.3","1015.5","-","-"
"2025/03/29","06:00","2.6","232","3.5","14.3","1015.4","-","-"
"2025/03/29","07:00","3.5","232","4.3","14.3","1015.5","-","-"
"2025/03/29","08:00","3.8","234","4.3","14.3","1015.3","-","-"
"2025/03/29","09:00","5.2","249","5.6","14.1","1015.1","-","-"
"2025/03/29","10:00","3.4","217","4.8","14","1014.8","-","-"
"2025/03/29","11:00","4.2","227","4.9","13.8","1014.3","-","-"
"2025/03/29","12:00","3.4","189","4","13.6","1014.2","-","-"
"2025/03/29","13:00","2.9","199","4.5","13.3","1014.7","-","-"
"2025/03/29","14:00","2.4","176","3.2","13.3","1015","-","-"
"2025/03/29","15:00","2.1","141","3.3","13.5","1015.2","-","-"
"2025/03/29","16:00","2.1","152","4.2","14","1015.4","-","-"
"2025/03/29","17:00","2.2","187","3.5","14.6","1016","-","-"
"2025/03/29","18:00","3.3","221","4.2","14.3","1016.3","-","-"
"2025/03/29","19:00","4.1","191","6.6","15.6","1016.1","-","-"
"2025/03/29","20:00","6.5","220","7.6","14.6","1016.4","-","-"
"2025/03/29","21:00","5.9","211","7.4","14.5","1015.8","-","-"
"2025/03/29","22:00","4.1","214","6","14.6","1015.5","-","-"
"2025/03/29","23:00","5.1","233","6.5","14.4","1015.1","-","-"
"2025/03/30","00:00","4.3","232","4.8","14.6","1015.1","-","-"
"2025/03/30","01:00","3.9","229","5.1","14.4","1015.8","-","-"
"2025/03/30","02:00","3.2","239","3.7","14.3","1015.9","-","-"
"2025/03/30","03:00","3","219","3.4","14.3","1016.3","-","-"
"2025/03/30","04:00","2.1","201","2.5","14.4","1017.3","-","-"
"2025/03/30","05:00","2.5","171","2.9","14.1","1017.5","-","-"
"2025/03/30","06:00","3","187","3.4","14.2","1017.6","-","-"
"2025/03/30","07:00","2.7","117","3.4","14.1","1017.4","-","-"
"2025/03/30","08:00","2.5","107","3","14.1","1017.1","-","-"
"2025/03/30","09:00","1.6","160","2.4","13.6","1016.2","-","-"
"2025/03/30","10:00","0.1","153","0.6","13","1016.3","-","-"
"2025/03/30","11:00","1.9","159","2.4","13.3","1016.1","-","-"
"2025/03/30","12:00","3.2","276","4.2","13.6","1016.4","-","-"
"2025/03/30","13:00","2.9","293","3.7","13.7","1017.3","-","-"
"2025/03/30","14:00","1.3","283","1.8","13.6","1017.6","-","-"
"2025/03/30","15:00","0.6","259","1.1","15","1018.3","-","-"
"2025/03/30","16:00","0.7","237","1","14.6","1018.8","-","-"
"2025/03/30","17:00","0.7","284","1.3","15.9","1019.4","-","-"
"2025/03/30","18:00","1.5","258","2.6","14.9","1019.5","-","-"
"2025/03/30","19:00","5.9","244","6.3","14.4","1019.4","-","-"
"2025/03/30","20:00","4.1","236","4.8","14.6","1019.7","-","-"
"2025/03/30","21:00","2.5","287","3.2","15.6","1019.3","-","-"
"2025/03/30","22:00","2.7","302","3.1","15.6","1018.9","-","-"
"2025/03/30","23:00","3.6","290","4.5","15.4","1018.9","-","-"
"2025/03/31","00:00","3.5","281","4.6","15.1","1018.9","-","-"
"2025/03/31","01:00","3.5","275","4.1","14.7","1019.2","-","-"
"2025/03/31","02:00","1.8","278","2.5","14.8","1019.3","-","-"
"2025/03/31","03:00","1.1","290","2.2","14.9","1019.9","-","-"
"2025/03/31","04:00","1","292","1.2","14.9","1020.5","-","-"
"2025/03/31","05:00","1.9","251","2.3","14.9","1020.6","-","-"
"2025/03/31","06:00","1.4","265","1.8","14.7","1020.7","-","-"
"2025/03/31","07:00","0","153","0","14.7","1020.7","-","-"
"2025/03/31","08:00","0.8","108","2.5","14.3","1020.7","-","-"
"2025/03/31","09:00","2.1","137","2.6","13.2","1020.2","-","-"
"2025/03/31","10:00","2.4","139","3.1","13.1","1019.8","-","-"
"2025/03/31","11:00","4.4","115","5.9","13","1019","-","-"
"2025/03/31","12:00","6","105","7.1","13.3","1018.5","-","-"
"2025/03/31","13:00","3.9","108","5.5","13.8","1018.7","-","-"
"2025/03/31","14:00","4.2","114","6","14.2","1019.3","-","-"
"2025/03/31","15:00","1.8","166","2.8","14.4","1019.8","-","-"
"2025/03/31","16:00","2","133","2.5","14.6","1019.9","-","-"
"2025/03/31","17:00","4.4","121","6.2","14.2","1019.8","-","-"
"2025/03/31","18:00","1.5","161","3.2","15.3","1019.9","-","-"
"2025/03/31","19:00","5.4","166","6.8","15.5","1019.6","-","-"
"2025/03/31","20:00","5","184","7","15.6","1019","-","-"
"2025/03/31","21:00","4.1","189","6.7","15.4","1018.7","-","-"
"2025/03/31","22:00","4.5","189","5.6","15.5","1017.7","-","-"
"2025/03/31","23:00","3.4","225","4.6","15.4","1017.6","-","-"
"2025/04/01","00:00","3.1","225","3.6","15.3","1017.1","-","-"
"2025/04/01","01:00","3.2","221","4.1","15","1016.9","-","-"
"2025/04/01","02:00","3.4","245","5.1","14.9","1017.1","-","-"
"2025/04/01","03:00","5.4","291","7.1","13.7","1017.6","-","-"
"2025/04/01","04:00","2.2","295","3.1","13.7","1017.7","-","-"
"2025/04/01","05:00","4.9","291","6.7","14.2","1017.7","-","-"
"2025/04/01","06:00","3.9","310","5.1","14.4","1017.7","-","-"
"2025/04/01","07:00","2.9","315","3.3","14.2","1017.6","-","-"
"2025/04/01","08:00","2.8","314","3.4","14.2","1017.4","-","-"
"2025/04/01","09:00","2.7","334","3","14","1016.9","-","-"
"2025/04/01","10:00","0.6","121","0.9","13.7","1016.5","-","-"
"2025/04/01","11:00","0.9","208","1.8","13.4","1015.9","-","-"
"2025/04/01","12:00","7.6","293","8.6","14.1","1016","-","-"
"2025/04/01","13:00","7.4","303","8.5","14","1016.1","-","-"
"2025/04/01","14:00","6.6","291","7.8","13.9","1016.4","-","-"
"2025/04/01","15:00","4.9","303","5.7","14.1","1016.8","-","-"
"2025/04/01","16:00","4.7","308","5.5","14","1016.9","-","-"
"2025/04/01","17:00","7.6","300","8.7","14","1017.4","-","-"
"2025/04/01","18:00","8","301","9.4","14.2","1017.3","-","-"
"2025/04/01","19:00","6.7","315","8.5","14.1","1016.8","-","-"
"2025/04/01","20:00","6","282","6.9","14.2","1016.1","-","-"
"2025/04/01","21:00","6.2","279","7.3","13.9","1015.2","-","-"
"2025/04/01","22:00","6.5","287","9.7","14.4","1015","-","-"
"2025/04/01","23:00","6.5","293","7.9","14.3","1014.6","-","-"
